,daylabel,year,month,day,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
936,69.0,2011.0,3.0,10.0,0.0,1.0,0.0,1.0,3.0,13.94,15.91,77.0,16.9979,3.0
937,69.0,2011.0,3.0,10.0,1.0,1.0,0.0,1.0,3.0,13.94,15.91,77.0,16.9979,2.0
938,69.0,2011.0,3.0,10.0,2.0,1.0,0.0,1.0,3.0,13.94,15.91,84.0,16.9979,1.0
939,69.0,2011.0,3.0,10.0,3.0,1.0,0.0,1.0,3.0,14.35,16.6675,78.2,14.99795,0.0
940,69.0,2011.0,3.0,10.0,4.0,1.0,0.0,1.0,3.0,14.35,16.6675,73.2,14.99795,0.0
941,69.0,2011.0,3.0,10.0,5.0,1.0,0.0,1.0,3.0,14.76,17.425,80.2,12.998,3.0
942,69.0,2011.0,3.0,10.0,6.0,1.0,0.0,1.0,3.0,14.76,16.665,85.0,22.0028,12.0
943,69.0,2011.0,3.0,10.0,7.0,1.0,0.0,1.0,3.0,15.58,19.695,81.8,15.0013,37.0
944,69.0,2011.0,3.0,10.0,8.0,1.0,0.0,1.0,3.0,15.58,19.695,75.4,19.0012,44.0
945,69.0,2011.0,3.0,10.0,9.0,1.0,0.0,1.0,3.0,16.4,20.455,79.2,15.0013,24.0
946,69.0,2011.0,3.0,10.0,10.0,1.0,0.0,1.0,3.0,16.4,20.455,80.8,11.0014,17.0
947,69.0,2011.0,3.0,10.0,11.0,1.0,0.0,1.0,3.0,16.4,20.455,88.8,16.9979,11.0
948,69.0,2011.0,3.0,10.0,12.0,1.0,0.0,1.0,3.0,17.22,21.21,79.6,15.0013,34.0
949,69.0,2011.0,3.0,10.0,13.0,1.0,0.0,1.0,3.0,17.22,21.21,85.6,15.0013,12.0
950,69.0,2011.0,3.0,10.0,14.0,1.0,0.0,1.0,3.0,18.04,21.97,88.8,19.9995,12.0
951,69.0,2011.0,3.0,10.0,15.0,1.0,0.0,1.0,3.0,18.04,21.97,91.0,15.0013,14.0
952,69.0,2011.0,3.0,10.0,16.0,1.0,0.0,1.0,3.0,17.22,21.21,97.2,16.9979,21.0
953,69.0,2011.0,3.0,10.0,17.0,1.0,0.0,1.0,2.0,18.04,21.97,63.6,26.0027,111.0
954,69.0,2011.0,3.0,10.0,18.0,1.0,0.0,1.0,3.0,18.04,21.97,67.0,23.9994,82.0
955,69.0,2011.0,3.0,10.0,19.0,1.0,0.0,1.0,3.0,18.04,21.97,66.4,11.20106,56.0
956,69.0,2011.0,3.0,10.0,20.0,1.0,0.0,1.0,3.0,14.76,16.665,69.2,22.0028,38.0
957,69.0,2011.0,3.0,10.0,21.0,1.0,0.0,1.0,3.0,14.76,17.425,75.0,15.0013,28.0
958,69.0,2011.0,3.0,10.0,22.0,1.0,0.0,1.0,2.0,13.94,16.665,58.2,8.9981,34.0
959,69.0,2011.0,3.0,10.0,23.0,1.0,0.0,1.0,3.0,13.94,17.425,77.2,6.0032,27.0
960,70.0,2011.0,3.0,11.0,0.0,1.0,0.0,1.0,2.0,13.94,17.425,100.0,6.0032,6.0
961,70.0,2011.0,3.0,11.0,1.0,1.0,0.0,1.0,3.0,13.94,17.425,100.0,7.0015,8.0
962,70.0,2011.0,3.0,11.0,2.0,1.0,0.0,1.0,3.0,13.94,17.425,100.0,7.0015,5.0
963,70.0,2011.0,3.0,11.0,3.0,1.0,0.0,1.0,2.0,13.12,16.665,93.0,6.0032,2.0
964,70.0,2011.0,3.0,11.0,4.0,1.0,0.0,1.0,1.5,12.71,15.53,87.0,10.50225,0.0
965,70.0,2011.0,3.0,11.0,5.0,1.0,0.0,1.0,1.0,12.3,14.395,81.0,15.0013,7.0
966,70.0,2011.0,3.0,11.0,6.0,1.0,0.0,1.0,1.0,10.66,12.12,81.0,19.0012,32.0
967,70.0,2011.0,3.0,11.0,7.0,1.0,0.0,1.0,1.0,10.66,12.88,70.0,12.998,114.0
968,70.0,2011.0,3.0,11.0,8.0,1.0,0.0,1.0,1.0,11.48,13.635,70.0,16.9979,259.0
969,70.0,2011.0,3.0,11.0,9.0,1.0,0.0,1.0,2.0,12.3,14.395,61.0,19.0012,156.0
970,70.0,2011.0,3.0,11.0,10.0,1.0,0.0,1.0,2.0,13.12,15.15,57.0,19.9995,78.0
971,70.0,2011.0,3.0,11.0,11.0,1.0,0.0,1.0,2.0,13.12,15.15,57.0,19.9995,81.0
972,70.0,2011.0,3.0,11.0,12.0,1.0,0.0,1.0,2.0,13.94,15.91,53.0,16.9979,111.0
973,70.0,2011.0,3.0,11.0,13.0,1.0,0.0,1.0,1.0,14.76,16.665,53.0,16.9979,107.0
974,70.0,2011.0,3.0,11.0,14.0,1.0,0.0,1.0,2.0,14.76,16.665,50.0,23.9994,89.0
975,70.0,2011.0,3.0,11.0,15.0,1.0,0.0,1.0,2.0,13.94,15.91,53.0,16.9979,85.0
976,70.0,2011.0,3.0,11.0,16.0,1.0,0.0,1.0,2.0,13.94,15.15,49.0,19.9995,113.0
977,70.0,2011.0,3.0,11.0,17.0,1.0,0.0,1.0,1.0,13.94,15.91,49.0,15.0013,223.0
978,70.0,2011.0,3.0,11.0,18.0,1.0,0.0,1.0,1.0,13.12,15.15,49.0,22.0028,153.0
979,70.0,2011.0,3.0,11.0,19.0,1.0,0.0,1.0,1.0,12.3,13.635,56.0,22.0028,118.0
980,70.0,2011.0,3.0,11.0,20.0,1.0,0.0,1.0,1.0,12.3,15.15,56.0,11.0014,76.0
981,70.0,2011.0,3.0,11.0,21.0,1.0,0.0,1.0,2.0,12.3,14.395,52.0,16.9979,53.0
982,70.0,2011.0,3.0,11.0,22.0,1.0,0.0,1.0,1.0,12.3,15.15,52.0,11.0014,64.0
983,70.0,2011.0,3.0,11.0,23.0,1.0,0.0,1.0,1.0,12.3,14.395,52.0,16.9979,37.0
984,71.0,2011.0,3.0,12.0,0.0,1.0,0.0,0.0,1.0,10.66,13.635,60.0,8.9981,34.0
985,71.0,2011.0,3.0,12.0,1.0,1.0,0.0,0.0,1.0,9.84,11.365,65.0,12.998,18.0
986,71.0,2011.0,3.0,12.0,2.0,1.0,0.0,0.0,1.0,9.84,11.365,65.0,12.998,14.0
987,71.0,2011.0,3.0,12.0,3.0,1.0,0.0,0.0,1.0,9.84,11.365,65.0,16.9979,7.0
988,71.0,2011.0,3.0,12.0,4.0,1.0,0.0,0.0,1.0,9.84,11.365,65.0,16.9979,1.0
989,71.0,2011.0,3.0,12.0,5.0,1.0,0.0,0.0,1.0,9.02,11.365,69.0,12.998,2.0
990,71.0,2011.0,3.0,12.0,6.0,1.0,0.0,0.0,1.0,9.02,10.605,75.0,16.9979,4.0
991,71.0,2011.0,3.0,12.0,7.0,1.0,0.0,0.0,1.0,9.84,11.365,70.0,12.998,23.0
992,71.0,2011.0,3.0,12.0,8.0,1.0,0.0,0.0,1.0,10.66,12.88,65.0,11.0014,53.0
993,71.0,2011.0,3.0,12.0,9.0,1.0,0.0,0.0,1.0,11.48,14.395,65.0,7.0015,101.0
994,71.0,2011.0,3.0,12.0,10.0,1.0,0.0,0.0,1.0,13.12,15.15,66.0,15.0013,99.0
995,71.0,2011.0,3.0,12.0,11.0,1.0,0.0,0.0,1.0,13.94,15.15,49.0,22.0028,119.0
996,71.0,2011.0,3.0,12.0,12.0,1.0,0.0,0.0,1.0,13.94,15.91,53.0,19.0012,158.0
997,71.0,2011.0,3.0,12.0,13.0,1.0,0.0,0.0,1.0,14.76,16.665,51.0,23.9994,157.0
998,71.0,2011.0,3.0,12.0,14.0,1.0,0.0,0.0,1.0,16.4,20.455,50.0,30.0026,166.0
999,71.0,2011.0,3.0,12.0,15.0,1.0,0.0,0.0,1.0,17.22,21.21,44.0,25.20138,182.0
1000,71.0,2011.0,3.0,12.0,16.0,1.0,0.0,0.0,1.0,18.86,22.725,41.0,30.0026,244.0
1001,71.0,2011.0,3.0,12.0,17.0,1.0,0.0,0.0,1.0,18.86,22.725,44.0,22.0028,213.0
1002,71.0,2011.0,3.0,12.0,18.0,1.0,0.0,0.0,1.0,17.22,21.21,54.0,11.0014,145.0
1003,71.0,2011.0,3.0,12.0,19.0,1.0,0.0,0.0,1.0,17.22,21.21,54.0,6.0032,112.0
1004,71.0,2011.0,3.0,12.0,20.0,1.0,0.0,0.0,1.0,16.4,20.455,58.0,7.0015,86.0
1005,71.0,2011.0,3.0,12.0,21.0,1.0,0.0,0.0,1.0,15.58,19.695,62.0,0.0,82.0
1006,71.0,2011.0,3.0,12.0,22.0,1.0,0.0,0.0,1.0,14.76,18.94,71.0,0.0,63.0
1007,71.0,2011.0,3.0,12.0,23.0,1.0,0.0,0.0,1.0,15.58,19.695,66.0,6.0032,49.0
1008,72.0,2011.0,3.0,13.0,0.0,1.0,0.0,0.0,1.0,15.58,19.695,62.0,7.0015,38.0
1009,72.0,2011.0,3.0,13.0,1.0,1.0,0.0,0.0,1.0,14.76,17.425,66.0,8.9981,33.0
1010,72.0,2011.0,3.0,13.0,2.0,1.0,0.0,0.0,1.0,14.35,17.045,71.0,8.9981,0.0
1011,72.0,2011.0,3.0,13.0,3.0,1.0,0.0,0.0,1.0,13.94,16.665,76.0,8.9981,23.0
1012,72.0,2011.0,3.0,13.0,4.0,1.0,0.0,0.0,1.0,13.94,16.665,66.0,11.0014,13.0
1013,72.0,2011.0,3.0,13.0,5.0,1.0,0.0,0.0,1.0,14.76,17.425,62.0,8.9981,3.0
1014,72.0,2011.0,3.0,13.0,6.0,1.0,0.0,0.0,1.0,13.94,18.18,66.0,0.0,2.0
1015,72.0,2011.0,3.0,13.0,7.0,1.0,0.0,0.0,1.0,14.76,17.425,62.0,12.998,10.0
1016,72.0,2011.0,3.0,13.0,8.0,1.0,0.0,0.0,1.0,16.4,20.455,50.0,19.9995,34.0
1017,72.0,2011.0,3.0,13.0,9.0,1.0,0.0,0.0,1.0,16.4,20.455,50.0,27.9993,44.0
1018,72.0,2011.0,3.0,13.0,10.0,1.0,0.0,0.0,1.0,17.22,21.21,47.0,16.9979,122.0
1019,72.0,2011.0,3.0,13.0,11.0,1.0,0.0,0.0,1.0,18.04,21.97,41.0,27.9993,181.0
1020,72.0,2011.0,3.0,13.0,12.0,1.0,0.0,0.0,1.0,18.86,22.725,38.0,26.0027,194.0
1021,72.0,2011.0,3.0,13.0,13.0,1.0,0.0,0.0,1.0,18.86,22.725,38.0,26.0027,221.0
1022,72.0,2011.0,3.0,13.0,14.0,1.0,0.0,0.0,1.0,18.86,22.725,41.0,19.9995,250.0
1023,72.0,2011.0,3.0,13.0,15.0,1.0,0.0,0.0,1.0,19.68,23.485,39.0,22.0028,304.0
1024,72.0,2011.0,3.0,13.0,16.0,1.0,0.0,0.0,1.0,18.86,22.725,41.0,26.0027,256.0
1025,72.0,2011.0,3.0,13.0,17.0,1.0,0.0,0.0,1.0,18.04,21.97,41.0,23.9994,241.0
1026,72.0,2011.0,3.0,13.0,18.0,1.0,0.0,0.0,1.0,16.4,20.455,43.0,23.9994,147.0
1027,72.0,2011.0,3.0,13.0,19.0,1.0,0.0,0.0,1.0,14.76,16.665,50.0,23.9994,101.0
1028,72.0,2011.0,3.0,13.0,20.0,1.0,0.0,0.0,1.0,13.12,15.15,57.0,19.9995,77.0
1029,72.0,2011.0,3.0,13.0,21.0,1.0,0.0,0.0,1.0,12.3,14.395,56.0,16.9979,58.0
1030,72.0,2011.0,3.0,13.0,22.0,1.0,0.0,0.0,1.0,12.3,13.635,56.0,22.0028,37.0
1031,72.0,2011.0,3.0,13.0,23.0,1.0,0.0,0.0,1.0,10.66,12.88,65.0,15.0013,28.0
1032,73.0,2011.0,3.0,14.0,0.0,1.0,0.0,1.0,1.0,10.66,13.635,65.0,7.0015,11.0
1033,73.0,2011.0,3.0,14.0,1.0,1.0,0.0,1.0,1.0,10.66,14.395,65.0,6.0032,1.0
1034,73.0,2011.0,3.0,14.0,2.0,1.0,0.0,1.0,1.0,10.66,14.395,65.0,6.0032,1.0
1035,73.0,2011.0,3.0,14.0,3.0,1.0,0.0,1.0,1.0,10.66,13.635,65.0,8.9981,3.0
1036,73.0,2011.0,3.0,14.0,4.0,1.0,0.0,1.0,1.0,10.25,12.8775,67.5,8.9981,0.0
1037,73.0,2011.0,3.0,14.0,5.0,1.0,0.0,1.0,1.0,9.84,12.12,70.0,8.9981,8.0
1038,73.0,2011.0,3.0,14.0,6.0,1.0,0.0,1.0,1.0,10.66,13.635,65.0,8.9981,28.0
1039,73.0,2011.0,3.0,14.0,7.0,1.0,0.0,1.0,2.0,11.48,15.91,61.0,0.0,88.0
1040,73.0,2011.0,3.0,14.0,8.0,1.0,0.0,1.0,2.0,12.3,15.15,56.0,8.9981,241.0
1041,73.0,2011.0,3.0,14.0,9.0,1.0,0.0,1.0,1.0,13.12,15.15,53.0,22.0028,140.0
1042,73.0,2011.0,3.0,14.0,10.0,1.0,0.0,1.0,1.0,13.94,15.91,42.0,16.9979,84.0
1043,73.0,2011.0,3.0,14.0,11.0,1.0,0.0,1.0,1.0,14.76,16.665,40.0,16.9979,71.0
1044,73.0,2011.0,3.0,14.0,12.0,1.0,0.0,1.0,1.0,15.58,19.695,37.0,0.0,94.0
1045,73.0,2011.0,3.0,14.0,13.0,1.0,0.0,1.0,1.0,15.58,19.695,36.0,22.0028,75.0
1046,73.0,2011.0,3.0,14.0,14.0,1.0,0.0,1.0,2.0,15.58,19.695,34.0,0.0,79.0
1047,73.0,2011.0,3.0,14.0,15.0,1.0,0.0,1.0,1.0,15.58,19.695,37.0,11.0014,101.0
1048,73.0,2011.0,3.0,14.0,16.0,1.0,0.0,1.0,1.0,16.4,20.455,35.0,7.0015,107.0
1049,73.0,2011.0,3.0,14.0,17.0,1.0,0.0,1.0,1.0,15.58,19.695,40.0,12.998,271.0
1050,73.0,2011.0,3.0,14.0,18.0,1.0,0.0,1.0,1.0,14.76,18.18,40.0,7.0015,235.0
1051,73.0,2011.0,3.0,14.0,19.0,1.0,0.0,1.0,1.0,14.76,17.425,43.0,8.9981,150.0
1052,73.0,2011.0,3.0,14.0,20.0,1.0,0.0,1.0,1.0,13.94,15.91,46.0,15.0013,129.0
1053,73.0,2011.0,3.0,14.0,21.0,1.0,0.0,1.0,1.0,13.94,16.665,46.0,8.9981,63.0
1054,73.0,2011.0,3.0,14.0,22.0,1.0,0.0,1.0,1.0,13.12,16.665,49.0,7.0015,47.0
1055,73.0,2011.0,3.0,14.0,23.0,1.0,0.0,1.0,1.0,13.12,17.425,53.0,0.0,19.0
1056,74.0,2011.0,3.0,15.0,0.0,1.0,0.0,1.0,1.0,13.12,17.425,53.0,0.0,14.0
1057,74.0,2011.0,3.0,15.0,1.0,1.0,0.0,1.0,1.0,12.3,15.15,62.0,6.0032,10.0
1058,74.0,2011.0,3.0,15.0,2.0,1.0,0.0,1.0,1.0,12.3,15.15,62.0,6.0032,3.0
1059,74.0,2011.0,3.0,15.0,3.0,1.0,0.0,1.0,1.0,11.07,14.015,68.5,6.0032,0.0
1060,74.0,2011.0,3.0,15.0,4.0,1.0,0.0,1.0,1.0,9.84,12.88,75.0,6.0032,2.0
1061,74.0,2011.0,3.0,15.0,5.0,1.0,0.0,1.0,1.0,9.84,11.365,75.0,12.998,11.0
1062,74.0,2011.0,3.0,15.0,6.0,1.0,0.0,1.0,1.0,9.02,11.365,80.0,12.998,35.0
1063,74.0,2011.0,3.0,15.0,7.0,1.0,0.0,1.0,1.0,9.84,12.12,75.0,11.0014,119.0
1064,74.0,2011.0,3.0,15.0,8.0,1.0,0.0,1.0,1.0,10.66,14.395,70.0,6.0032,282.0
1065,74.0,2011.0,3.0,15.0,9.0,1.0,0.0,1.0,2.0,12.3,16.665,70.0,0.0,157.0
1066,74.0,2011.0,3.0,15.0,10.0,1.0,0.0,1.0,2.0,13.12,15.91,66.0,12.998,78.0
1067,74.0,2011.0,3.0,15.0,11.0,1.0,0.0,1.0,2.0,13.94,15.91,57.0,15.0013,78.0
1068,74.0,2011.0,3.0,15.0,12.0,1.0,0.0,1.0,2.0,14.76,17.425,50.0,15.0013,102.0
1069,74.0,2011.0,3.0,15.0,13.0,1.0,0.0,1.0,2.0,14.76,16.665,57.0,19.0012,97.0
1070,74.0,2011.0,3.0,15.0,14.0,1.0,0.0,1.0,2.0,15.58,19.695,46.0,19.9995,88.0
1071,74.0,2011.0,3.0,15.0,15.0,1.0,0.0,1.0,2.0,15.58,19.695,43.0,19.0012,90.0
1072,74.0,2011.0,3.0,15.0,16.0,1.0,0.0,1.0,2.0,15.58,19.695,46.0,22.0028,114.0
1073,74.0,2011.0,3.0,15.0,17.0,1.0,0.0,1.0,2.0,14.76,17.425,62.0,12.998,217.0
1074,74.0,2011.0,3.0,15.0,18.0,1.0,0.0,1.0,2.0,14.76,16.665,62.0,19.9995,225.0
1075,74.0,2011.0,3.0,15.0,19.0,1.0,0.0,1.0,2.0,13.94,15.91,71.0,19.0012,152.0
1076,74.0,2011.0,3.0,15.0,20.0,1.0,0.0,1.0,2.0,13.94,15.91,71.0,19.0012,88.0
1077,74.0,2011.0,3.0,15.0,21.0,1.0,0.0,1.0,3.0,13.12,16.665,81.0,7.0015,55.0
1078,74.0,2011.0,3.0,15.0,22.0,1.0,0.0,1.0,2.0,13.12,15.91,87.0,11.0014,21.0
1079,74.0,2011.0,3.0,15.0,23.0,1.0,0.0,1.0,2.0,13.12,15.91,87.0,11.0014,18.0
1080,91.0,2011.0,4.0,1.0,0.0,2.0,0.0,1.0,3.0,10.66,12.88,100.0,11.0014,6.0
1081,91.0,2011.0,4.0,1.0,1.0,2.0,0.0,1.0,3.0,10.66,12.88,100.0,11.0014,4.0
1082,91.0,2011.0,4.0,1.0,2.0,2.0,0.0,1.0,3.0,10.66,12.88,93.0,12.998,7.0
1083,91.0,2011.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,9.84,11.365,93.0,16.9979,4.0
1084,91.0,2011.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,9.84,11.365,93.0,16.9979,3.0
1085,91.0,2011.0,4.0,1.0,5.0,2.0,0.0,1.0,3.0,9.84,11.365,93.0,15.0013,12.0
1086,91.0,2011.0,4.0,1.0,6.0,2.0,0.0,1.0,3.0,9.84,11.365,93.0,15.0013,28.0
1087,91.0,2011.0,4.0,1.0,7.0,2.0,0.0,1.0,3.0,9.84,12.12,93.0,0.0,95.0
1088,91.0,2011.0,4.0,1.0,8.0,2.0,0.0,1.0,2.0,10.66,12.12,87.0,16.9979,206.0
1089,91.0,2011.0,4.0,1.0,9.0,2.0,0.0,1.0,1.0,13.12,14.395,70.0,23.9994,173.0
1090,91.0,2011.0,4.0,1.0,10.0,2.0,0.0,1.0,1.0,13.12,15.15,66.0,19.0012,75.0
1091,91.0,2011.0,4.0,1.0,11.0,2.0,0.0,1.0,1.0,13.12,14.395,61.0,23.9994,89.0
1092,91.0,2011.0,4.0,1.0,12.0,2.0,0.0,1.0,1.0,13.94,15.15,53.0,23.9994,95.0
1093,91.0,2011.0,4.0,1.0,13.0,2.0,0.0,1.0,1.0,14.76,16.665,50.0,23.9994,110.0
1094,91.0,2011.0,4.0,1.0,14.0,2.0,0.0,1.0,2.0,14.76,16.665,46.0,23.9994,87.0
1095,91.0,2011.0,4.0,1.0,15.0,2.0,0.0,1.0,1.0,13.94,15.15,46.0,27.9993,111.0
1096,91.0,2011.0,4.0,1.0,16.0,2.0,0.0,1.0,1.0,13.94,15.15,46.0,27.9993,167.0
1097,91.0,2011.0,4.0,1.0,17.0,2.0,0.0,1.0,1.0,13.94,15.15,46.0,22.0028,281.0
1098,91.0,2011.0,4.0,1.0,18.0,2.0,0.0,1.0,1.0,13.94,15.15,46.0,22.0028,241.0
1099,91.0,2011.0,4.0,1.0,19.0,2.0,0.0,1.0,1.0,13.94,15.15,49.0,22.0028,136.0
1100,91.0,2011.0,4.0,1.0,20.0,2.0,0.0,1.0,1.0,13.12,15.91,53.0,12.998,77.0
1101,91.0,2011.0,4.0,1.0,21.0,2.0,0.0,1.0,1.0,13.12,16.665,53.0,8.9981,93.0
1102,91.0,2011.0,4.0,1.0,22.0,2.0,0.0,1.0,1.0,12.3,15.15,56.0,11.0014,74.0
1103,91.0,2011.0,4.0,1.0,23.0,2.0,0.0,1.0,1.0,12.3,15.91,61.0,6.0032,53.0
1104,92.0,2011.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,12.3,16.665,61.0,0.0,32.0
1105,92.0,2011.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,10.66,13.635,65.0,8.9981,32.0
1106,92.0,2011.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,9.84,12.12,75.0,8.9981,21.0
1107,92.0,2011.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,9.84,12.12,70.0,11.0014,9.0
1108,92.0,2011.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,9.84,12.12,70.0,11.0014,5.0
1109,92.0,2011.0,4.0,2.0,5.0,2.0,0.0,0.0,2.0,9.84,12.12,75.0,11.0014,5.0
1110,92.0,2011.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,10.66,13.635,70.0,7.0015,12.0
1111,92.0,2011.0,4.0,2.0,7.0,2.0,0.0,0.0,2.0,10.66,13.635,70.0,7.0015,18.0
1112,92.0,2011.0,4.0,2.0,8.0,2.0,0.0,0.0,1.0,12.3,15.91,70.0,7.0015,55.0
1113,92.0,2011.0,4.0,2.0,9.0,2.0,0.0,0.0,2.0,13.94,17.425,66.0,7.0015,87.0
1114,92.0,2011.0,4.0,2.0,10.0,2.0,0.0,0.0,2.0,14.76,17.425,57.0,11.0014,154.0
1115,92.0,2011.0,4.0,2.0,11.0,2.0,0.0,0.0,2.0,16.4,20.455,47.0,11.0014,198.0
1116,92.0,2011.0,4.0,2.0,12.0,2.0,0.0,0.0,3.0,13.12,16.665,81.0,8.9981,184.0
1117,92.0,2011.0,4.0,2.0,13.0,2.0,0.0,0.0,1.0,13.94,16.665,81.0,8.9981,137.0
1118,92.0,2011.0,4.0,2.0,14.0,2.0,0.0,0.0,3.0,13.12,15.15,76.0,22.0028,190.0
1119,92.0,2011.0,4.0,2.0,15.0,2.0,0.0,0.0,3.0,13.94,15.15,76.0,26.0027,136.0
1120,92.0,2011.0,4.0,2.0,16.0,2.0,0.0,0.0,1.0,15.58,19.695,62.0,22.0028,196.0
1121,92.0,2011.0,4.0,2.0,17.0,2.0,0.0,0.0,1.0,15.58,19.695,54.0,23.9994,184.0
1122,92.0,2011.0,4.0,2.0,18.0,2.0,0.0,0.0,1.0,15.58,19.695,54.0,12.998,179.0
1123,92.0,2011.0,4.0,2.0,19.0,2.0,0.0,0.0,1.0,14.76,16.665,53.0,23.9994,148.0
1124,92.0,2011.0,4.0,2.0,20.0,2.0,0.0,0.0,1.0,13.94,15.91,53.0,19.0012,85.0
1125,92.0,2011.0,4.0,2.0,21.0,2.0,0.0,0.0,1.0,13.12,15.15,61.0,16.9979,77.0
1126,92.0,2011.0,4.0,2.0,22.0,2.0,0.0,0.0,1.0,13.12,15.15,61.0,19.9995,55.0
1127,92.0,2011.0,4.0,2.0,23.0,2.0,0.0,0.0,1.0,13.12,15.91,61.0,11.0014,53.0
1128,93.0,2011.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,12.3,14.395,65.0,12.998,39.0
1129,93.0,2011.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,12.3,15.91,61.0,7.0015,34.0
1130,93.0,2011.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,10.66,13.635,70.0,8.9981,24.0
1131,93.0,2011.0,4.0,3.0,3.0,2.0,0.0,0.0,1.0,12.3,16.665,61.0,0.0,11.0
1132,93.0,2011.0,4.0,3.0,4.0,2.0,0.0,0.0,1.0,11.48,15.15,70.0,6.0032,3.0
1133,93.0,2011.0,4.0,3.0,5.0,2.0,0.0,0.0,1.0,11.48,13.635,65.0,15.0013,5.0
1134,93.0,2011.0,4.0,3.0,6.0,2.0,0.0,0.0,1.0,11.48,13.635,65.0,12.998,33.0
1135,93.0,2011.0,4.0,3.0,7.0,2.0,0.0,0.0,1.0,13.12,15.15,57.0,15.0013,33.0
1136,93.0,2011.0,4.0,3.0,8.0,2.0,0.0,0.0,1.0,13.94,16.665,57.0,11.0014,62.0
1137,93.0,2011.0,4.0,3.0,9.0,2.0,0.0,0.0,1.0,14.76,15.91,50.0,17.00058,142.0
1138,93.0,2011.0,4.0,3.0,10.0,2.0,0.0,0.0,1.0,16.4,20.455,43.0,27.9993,215.0
1139,93.0,2011.0,4.0,3.0,11.0,2.0,0.0,0.0,1.0,17.22,21.21,41.0,16.9979,243.0
1140,93.0,2011.0,4.0,3.0,12.0,2.0,0.0,0.0,1.0,18.04,21.97,38.0,19.0012,313.0
1141,93.0,2011.0,4.0,3.0,13.0,2.0,0.0,0.0,1.0,18.04,21.97,33.0,19.9995,367.0
1142,93.0,2011.0,4.0,3.0,14.0,2.0,0.0,0.0,1.0,18.86,22.725,31.0,8.9981,349.0
1143,93.0,2011.0,4.0,3.0,15.0,2.0,0.0,0.0,2.0,18.86,22.725,33.0,0.0,292.0
1144,93.0,2011.0,4.0,3.0,16.0,2.0,0.0,0.0,2.0,18.86,22.725,31.0,12.998,303.0
1145,93.0,2011.0,4.0,3.0,17.0,2.0,0.0,0.0,2.0,18.86,22.725,28.0,8.9981,274.0
1146,93.0,2011.0,4.0,3.0,18.0,2.0,0.0,0.0,2.0,18.86,22.725,31.0,0.0,172.0
1147,93.0,2011.0,4.0,3.0,19.0,2.0,0.0,0.0,2.0,17.22,21.21,44.0,12.998,144.0
1148,93.0,2011.0,4.0,3.0,20.0,2.0,0.0,0.0,3.0,17.22,21.21,41.0,15.0013,79.0
1149,93.0,2011.0,4.0,3.0,21.0,2.0,0.0,0.0,2.0,17.22,21.21,44.0,15.0013,45.0
1150,93.0,2011.0,4.0,3.0,22.0,2.0,0.0,0.0,1.0,16.4,20.455,43.0,7.0015,36.0
1151,93.0,2011.0,4.0,3.0,23.0,2.0,0.0,0.0,1.0,16.4,20.455,50.0,6.0032,31.0
1152,94.0,2011.0,4.0,4.0,0.0,2.0,0.0,1.0,1.0,16.4,20.455,50.0,15.0013,6.0
1153,94.0,2011.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,16.4,20.455,56.0,23.9994,11.0
1154,94.0,2011.0,4.0,4.0,2.0,2.0,0.0,1.0,1.0,15.58,19.695,66.0,16.9979,2.0
1155,94.0,2011.0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,15.58,19.695,66.0,19.0012,1.0
1156,94.0,2011.0,4.0,4.0,4.0,2.0,0.0,1.0,1.0,15.58,19.695,71.0,19.9995,2.0
1157,94.0,2011.0,4.0,4.0,5.0,2.0,0.0,1.0,1.0,16.4,20.455,62.0,16.9979,7.0
1158,94.0,2011.0,4.0,4.0,6.0,2.0,0.0,1.0,1.0,17.22,21.21,58.0,19.0012,46.0
1159,94.0,2011.0,4.0,4.0,7.0,2.0,0.0,1.0,2.0,18.04,21.97,54.0,16.9979,157.0
1160,94.0,2011.0,4.0,4.0,8.0,2.0,0.0,1.0,2.0,18.86,22.725,55.0,19.9995,339.0
1161,94.0,2011.0,4.0,4.0,9.0,2.0,0.0,1.0,2.0,20.5,24.24,51.0,26.0027,158.0
1162,94.0,2011.0,4.0,4.0,10.0,2.0,0.0,1.0,2.0,22.14,25.76,45.0,23.9994,90.0
1163,94.0,2011.0,4.0,4.0,11.0,2.0,0.0,1.0,1.0,24.6,31.06,40.0,26.0027,124.0
1164,94.0,2011.0,4.0,4.0,12.0,2.0,0.0,1.0,1.0,26.24,31.06,36.0,31.0009,157.0
1165,94.0,2011.0,4.0,4.0,13.0,2.0,0.0,1.0,1.0,27.88,31.82,34.0,22.0028,139.0
